Дата счета,ID Счета,ID позиции счета,ID заявки,Наименование позиции в счете,Наименование позиции в заявке,Кол-во позиций в счете,Стоимость позиции
2022-05-05 13:27:01.840,92558,465882,45215,Блок управления универсальный П-166М БУУ-02-ОС-М (без аккустического анализатора),"Блок управления универсальный, блок питания 12В в комплекте П-166Ц БУУ-02-ОС-М АО ""КНИИТМУ""",1.0,124542.0
2022-05-05 13:27:01.840,92558,465883,45215,Блок управления универсальный БУВС-05 (без аккустического анализатора),"Блок управления выносной сиреной П-166Ц БУВС-04 АО ""КНИИТМУ""",1.0,197602.2
2022-05-05 13:27:01.840,92558,465884,45215,"Электроссирена С-40,380В в комплекте с постаментом","Электросирена С-40, 380 В в комплекте с помтаментом г. Москва",1.0,105228.0
2022-05-05 15:25:24.304,92672,466624,50317,"Хомут вент для горизонт креп воздухов с упл d=160 мм, с клепкой М8",Хомут для вентиляции Ø160,150.0,6174.0
2022-05-05 15:25:24.304,92672,466625,50317,"Хомут вент для горизонт креп воздухов с упл d=200 мм, с клепкой М8",Хомут для вентиляции Ø200,150.0,7345.5
2022-05-05 15:25:24.304,92672,466626,50317,"Хомут вент для горизонт креп воздухов с упл d=250 мм, с клепкой М8",Хомут для вентиляции Ø250,180.0,10848.6
2022-05-05 15:25:24.304,92672,466627,50317,"Саморез ОЦ по мет пш свр 4,2х13","Саморез со сверлом с прессшайбой 4,2 х13 мм",100.0,28900.0
2022-05-05 16:05:32.726,92691,466717,50292,Кирпич одинарный строительный полнотелый М-150 Смоленский,Кирпич полнотелый керамический М150 250х120х65 ГОСТ 530-2012,76.05,1083420.0
2022-05-06 10:47:09.136,92863,467637,50354,Светофильтр ТС-3 110х90 прозр.,108*50 Термостойкое прозрачное запасное стекло для маски сварщика,10.0,130.0
2022-05-06 10:47:09.136,92863,467638,50354,Светофильтр ТС-3 110х90 DIN 11,108*50 Стекло запасное для маски сварщика термостойкое затемненное DIN11,10.0,189.0
2022-05-06 10:47:09.136,92863,467639,50354,Растворитель Р-646 канистра 5 л,Растворитель 646 - 5л,5.0,2460.0
2022-05-06 10:47:09.136,92863,467641,50354,"Кисть малярная плоская 2”, DIZAYN 432","Плоская кисть, Стандарт 2"" - 50мм",20.0,1880.0
2022-05-06 10:47:09.136,92863,467642,50354,Перчатки хлопчатобумажные с двойным латексным покрытием,"Перчатки ХБ с двойным латексным покрытием, зеленые",500.0,12650.0
2022-05-06 10:47:09.136,92863,467643,50354,Клемма заземления КЗ-40 (КОРД),Клемма заземления КЗ-40,5.0,3478.0
2022-05-06 10:47:09.136,92863,467644,50354,Электрододержатель LXEA 002K 500A,Держатель электрода 500А,5.0,839.5
2022-05-06 10:47:09.136,92863,467645,50354,"Диск отрезной по металлу ""Karbosan"" (125х1х22) (Арт.10460)","Отрезной диск AC-D SP 125x1.2 #2298455 Hilti / или Аналог (BOSCH, Karbosan)",250.0,18200.0
2022-05-06 10:47:09.136,92863,467646,50354,Мелок сварщика тальковый Markal Soapstone 127x13x5 мм. упаковка 12 шт. 80129,"Мелок сварщика Markal Soapstone тальковый, 127x13x5 мм, упаковка 12 шт. 80129 (или Аналог)",2.0,1184.6
2022-05-06 10:47:09.136,92863,467647,50354,Мел белый школьный 100 шт,"Мел белый Гамма 20шт/уп средней тверд., квадратный, картонная коробка (или АНАЛОГ)",5.0,87.0
2022-05-06 10:47:09.136,92863,467648,50354,"Сверло с цилиндрическим хвостовиком 6,0 (2300-0181)",Сверло по металлу Ø6,30.0,480.0
2022-05-06 10:47:09.136,92863,467649,50354,Малярная лента 48мм -36шт Об,Скотч малярный 50мм,64.0,8640.0
2022-05-06 10:47:09.136,92863,467650,50354,"Makita 9565CR / 9565С УШМ,ф125мм,1400Вт,12000об\м,3.5кг,кор,муфта SJS, плавный пуск, anti-restart",Угловая шлифмашина Makita 9565CR,2.0,25560.0
2022-05-06 10:47:09.136,92863,467652,50354,"Неткол 0,75 пл. 90 (-+10) г/м.кв",Полотно техническое нитепрошивное (неткол) 75 см х 50 м 120 г/кв.м,4.0,6440.0
2022-05-06 11:27:24.530,92896,467727,44886,Оплата по Договору поставки № 05/05/2022/1/К-Пт от 05.05.2022 Г. ИГК 17707448255210000220,Точка доступа UniFi AP AC Pro UAP-AC-PRO Ubiquiti,1.0,16646093.32
2022-05-06 13:41:10.728,92950,467959,50313,Уголок 100x100x8 09Г2С,Уголок металлический 100х100х8 09Г2С г/к ГОСТ 8509-93 (6м),126.0,163170.0
2022-05-06 13:41:10.728,92950,467960,50313,Труба э/с 18x2,Труба электросварная 17х2 ст. 09Г2С 6 м,96.0,7200.0
2022-05-06 13:41:10.728,92950,467961,50313,Швеллер 14П Ст355,Швеллер 14П ст. 09Г2С 6 м,36.0,46584.0
2022-05-06 16:12:57.625,93010,468393,50852,Бетонная смесь БСТ В25 П4 F200 W8,Бетонная смесь БСТ В25 П4 F200 W8,4.0,27560.0
2022-05-06 16:12:57.625,93010,468394,50852,Раствор М200 ПКЗ F100,Раствор М200 ПКЗ F100,10.0,61400.0
2022-05-06 16:12:57.625,93010,468395,50852,Доставка автобетоносмесителем,Доставка автобетоносмесителем,23.0,13800.0
2022-05-06 16:12:57.812,93011,468398,50853,Раствор М200 ПКЗ F100,Раствор М200 ПКЗ F100,10.0,61400.0
2022-05-06 16:12:57.812,93011,468399,50853,Доставка автобетоносмесителем,Доставка автобетоносмесителем,30.0,18000.0
2022-05-06 16:10:43.236,93022,468387,50313,Диск затирочный 980 мм 8 креплений,"Затирочный диск Kreber для затирочных машин K436, 980мм",4.0,32000.0
2022-05-06 19:24:14.838,93064,468672,50878,"Оплата по Договору №01/01/2022/КРДЛ-П от 24.12.2021 за товары для сотрудников, занятых на объекте реконструкции здания Института экспериментальной кардиологии (строения 2, 6,7,8), второй пусковой комплекс федерального государственного бюджетного учреждения ""Национальный медицинский исследовательский центр кардиологии"" Министерства здравоохранения Российской Федерации. 1 этап: Реконструкция строения № 7 по адресу: 121552, г. Москва, ЗАО, ул. 3-я Черепковская, д.15А за апрель 2022 г.","Оплата по Договору №01/01/2022/КРДЛ-П от 24.12.2021 за товары для сотрудников, занятых на объекте реконструкции здания Института экспериментальной кардиологии (строения 2, 6,7,8), второй пусковой комплекс федерального государственного бюджетного учреждения ""Национальный медицинский исследовательский центр кардиологии"" Министерства здравоохранения Российской Федерации. 1 этап: Реконструкция строения № 7 по адресу: 121552, г. Москва, ЗАО, ул. 3-я Черепковская, д.15А за апрель 2022 г.",1.0,89047.5
2022-05-11 08:57:17.098,93137,469149,50993,Бетонная смесь БСТ В25 П4 F200 W8,Бетонная смесь БСТ В25 П4 F200 W8,4.0,27560.0
2022-05-11 08:57:17.098,93137,469150,50993,Доставка автобетоносмесителем,Доставка автобетоносмесителем,5.0,3000.0
2022-05-11 11:26:45.958,93277,469557,48957,"Штукатурка цементная ARCHIN 21, 30кг/49шт",Цементная штукатурка машинного нанесения KREISEL OPTIMA-PUTZ 521,19110.0,163072.0
2022-05-11 13:56:12.570,93422,470397,51131,"Услуга манипулятора 7т, 3.05.22г.-4.05.22г., на объекте: г. Москва. ЗАО, ул. 3-я Черепковская. д.15А","Услуга манипулятора 7т, 3.05.22г.-4.05.22г., на объекте: г. Москва. ЗАО, ул. 3-я Черепковская. д.15А",18.0,34875.0
2022-05-12 09:37:49.707,93722,471394,51236,Перфоратор GBH 3-28 DFR BOSCH 0 611 24А 000,Перфоратор Bosch GBH 3-28 DFR 0.611.24A.000 Код товара: 13536339,1.0,27324.12
2022-05-12 12:33:30.085,93862,472038,51236,Лента клейкая прозрачная 50мм*50м,Клейкая лента (скотч прозрачный) упаковочный 50мм x 66м прозрачная,72.0,3744.0
2022-05-12 14:15:31.857,93916,472738,51348,"Услуги по перевозке пассажиров по Договору № 01/12/2021/1/K-У от 01 декабря 2021
","Услуги по перевозке пассажиров по Договору № 01/12/2021/1/K-У от 01 декабря 2021
",1.0,721000.0
2022-05-12 14:26:48.638,93933,472628,51236,"Труба гофр. ПНД гибкая d20 с/пр б/галог (HF) черная (100м/4800м уп/пал) Строитель, Промрукав",Труба ПНД лёгкая черная D=20 71720,1000.0,11890.0
2022-05-12 14:26:48.638,93933,472629,51236,"Труба гофр. ПНД гибкая d25 с/пр б/галог (HF) черная (50м/2600м уп/пал) Строитель, Промрукав",Труба ПНД гибкая гофр. д.25мм 71725,1000.0,14230.0
2022-05-13 09:38:24.949,94107,473568,51433,Раствор М200 ПКЗ F100,Раствор М200 ПКЗ F100,7.0,42980.0
2022-05-13 09:38:24.949,94107,473569,51433,Доставка автобетоносмесителем,Доставка автобетоносмесителем,8.0,4800.0
2022-05-13 09:40:20.336,94110,473570,51435,Раствор М200ПКЗР100,Раствор М200ПКЗР100,12.0,73680.0
2022-05-13 09:40:20.336,94110,473571,51435,Доставка автобетоносмесителем,Доставка автобетоносмесителем,18.0,10800.0
